GlobalEventID,IsRootEvent,QuadClass,EventCode,EventRootCode,ActionGeo_Lat,ActionGeo_Long,country_code_alpha,source_country_code
710106158,0,2,80,8,7.7666699999999995,4.566669999999999,NGA,NGA
710106159,0,2,90,9,31.95,35.9333,JOR,INT
710106160,1,2,90,9,36.2083,-115.984,USA,USA
710106161,1,2,90,9,36.175,-115.137,USA,USA
710106162,1,3,110,11,43.3278,-78.1909,USA,PAK
710106163,1,4,1721,17,39.828175,-98.5795,USA,CAN
710106164,1,4,180,18,36.5667,-105.667,USA,USA
710106165,0,4,190,19,-37.7333,144.933,AUS,AUS
710106166,1,4,190,19,41.4201,-73.2821,USA,USA
710106167,0,4,190,19,42.1497,-74.9384,USA,INT
710106168,1,1,20,2,20.5,84.4167,IND,IND
710106169,1,1,51,5,23.8528,89.0472,BGD,BGD
710106170,1,1,51,5,23.8528,89.0472,BGD,BGD
710106171,1,1,20,2,41.5834,-72.7622,USA,USA
710106172,1,1,42,4,7.0,81.0,LKA,LKA
710106173,1,1,43,4,7.0,81.0,LKA,LKA
710106174,1,1,51,5,35.0,105.0,CHN,LKA
710106175,1,1,51,5,19.0,-72.416667,HTI,INT
710106176,0,4,193,19,29.3941,-94.9155,USA,USA
710106177,0,1,51,5,45.4167,-75.7,CAN,INT
710106178,0,1,46,4,42.1497,-74.9384,USA,INT
710106179,0,1,46,4,32.0,53.0,IRN,INT
710106180,1,1,20,2,29.4267,120.897,CHN,NZL
710106181,1,4,182,18,40.744,-74.0324,USA,INT
710106182,1,4,182,18,40.744,-74.0324,USA,INT
710106183,0,4,190,19,37.669000000000004,-84.6514,USA,INT
710106184,0,4,190,19,38.468,-80.9696,USA,INT
710106185,1,4,193,19,36.5667,-105.667,USA,USA
710106186,1,4,193,19,34.8375,-106.23700000000001,USA,USA
710106187,1,4,173,17,45.4167,-75.7,CAN,CAN
710106188,1,1,44,4,35.0,33.0,CYP,INT
710106189,1,1,44,4,46.9048,-110.32600000000001,USA,INT
710106190,1,1,50,5,46.9048,-110.32600000000001,USA,INT
710106191,1,1,50,5,46.9048,-110.32600000000001,USA,INT
710106192,1,1,22,2,51.5,10.5,DEU,USA
710106193,1,1,10,1,25.0167,74.7667,IND,INT
710106194,1,1,10,1,23.5,78.5,IND,INT
710106195,1,1,40,4,60.0,-96.0,CAN,INT
710106196,1,1,55,5,60.0,-96.0,CAN,INT
710106197,1,1,51,5,51.5,-0.116667,GBR,PAK
710106198,1,2,60,6,51.5,-0.116667,GBR,PAK
710106200,1,1,20,2,6.8,-58.15,GUY,GUY
710106201,0,1,46,4,32.0,53.0,IRN,INT
710106202,0,1,46,4,42.1497,-74.9384,USA,INT
710106204,0,1,36,3,43.5992,39.7257,RUS,TUR
710106205,1,1,30,3,19.0,-72.416667,HTI,INT
710106206,1,1,36,3,7.0,81.0,LKA,LKA
710106207,1,1,10,1,8.0,-2.0,GHA,GHA
710106208,1,1,30,3,19.0,-72.416667,HTI,INT
710106209,1,1,36,3,35.2912,-86.0653,USA,USA
710106210,1,1,40,4,35.2912,-86.0653,USA,USA
710106211,0,1,42,4,20.0,77.0,IND,LKA
710106212,0,1,46,4,20.0,77.0,IND,LKA
710106213,1,3,112,11,19.0,-72.416667,HTI,INT
710106214,1,1,12,1,7.0534,80.5321,LKA,LKA
710106215,1,1,36,3,7.0,81.0,LKA,LKA
710106216,0,2,841,8,7.0534,80.5321,LKA,LKA
710106217,1,1,36,3,7.0,81.0,LKA,LKA
710106218,1,1,10,1,60.0,100.0,RUS,LKA
710106219,1,1,10,1,60.0,100.0,RUS,LKA
710106220,1,4,1721,17,39.828175,-98.5795,USA,CAN
710106221,1,1,14,1,14.5272,121.042,PHL,INT
710106222,1,1,14,1,14.6058,121.06200000000001,PHL,INT
710106223,1,1,51,5,51.5,-0.116667,GBR,PAK
710106224,1,2,60,6,51.5,-0.13333299999999998,GBR,PAK
710106225,1,2,60,6,7.7666699999999995,4.566669999999999,NGA,NGA
710106226,1,2,60,6,7.7666699999999995,4.566669999999999,NGA,NGA
710106227,1,2,60,6,7.53333,4.05,NGA,NGA
710106228,1,1,10,1,7.073060000000001,125.613,PHL,PHL
710106229,1,1,14,1,14.5272,121.042,PHL,INT
710106230,0,1,20,2,14.5833,121.0,PHL,INT
710106231,0,1,20,2,14.5833,121.0,PHL,INT
710106232,0,1,20,2,14.5833,121.0,PHL,INT
710106233,0,1,42,4,14.5272,121.042,PHL,INT
710106234,0,1,42,4,14.5833,121.0,PHL,INT
710106235,0,1,42,4,14.5272,121.042,PHL,INT
710106236,0,1,36,3,20.0,77.0,IND,LKA
710106237,0,1,36,3,43.5992,39.7257,RUS,TUR
710106238,0,1,36,3,32.0,53.0,IRN,TUR
710106239,1,1,10,1,35.75,51.5148,IRN,PAK
710106240,1,2,831,8,35.95,39.0167,SYR,TUR
710106241,1,2,831,8,36.8361,37.9072,TUR,TUR
710106242,1,2,831,8,24.6408,46.7728,SAU,TUR
710106243,1,2,831,8,33.833333,35.833333,LBN,TUR
710106244,0,1,50,5,35.0,38.0,SYR,TUR
710106245,0,1,42,4,36.9081,30.6956,TUR,TUR
710106246,0,1,42,4,32.0,53.0,IRN,TUR
710106247,0,1,42,4,36.9081,30.6956,TUR,TUR
710106248,1,1,12,1,8.0,-2.0,GHA,GHA
710106249,1,1,13,1,24.6408,46.7728,SAU,PAK
710106250,0,1,20,2,37.4793,-82.5188,USA,INT
710106251,1,1,20,2,41.5834,-72.7622,USA,USA
710106252,0,1,20,2,37.669000000000004,-84.6514,USA,INT
710106253,1,1,36,3,35.2912,-86.0653,USA,USA
710106254,1,1,40,4,36.17,-119.74600000000001,USA,INT
710106255,1,1,40,4,36.17,-119.74600000000001,USA,INT
710106256,1,1,44,4,46.9048,-110.32600000000001,USA,INT
710106257,0,1,46,4,55.7522,37.6156,RUS,INT
710106258,1,1,50,5,46.9048,-110.32600000000001,USA,INT
710106259,1,1,50,5,46.9048,-110.32600000000001,USA,INT
710106260,0,2,90,9,39.8647,-86.2604,USA,USA
710106261,1,4,173,17,32.799,-86.8073,USA,GBR
710106262,1,4,180,18,34.8375,-106.23700000000001,USA,USA
710106263,1,4,182,18,40.744,-74.0324,USA,INT
710106264,1,4,182,18,40.744,-74.0324,USA,INT
710106265,0,1,46,4,38.8951,-77.0364,USA,INT
710106266,1,4,172,17,3.92421,-67.8632,COL,COL
710106267,0,1,51,5,-8.0,159.0,SLB,FJI
710106268,0,3,110,11,33.0,66.0,AFG,USA
710106269,0,3,110,11,33.0,66.0,AFG,USA
710106270,1,4,182,18,39.1667,26.25,GRC,USA
710106271,1,1,10,1,42.2373,-71.5314,USA,USA
710106272,1,1,20,2,39.1667,26.25,GRC,INT
710106273,0,1,40,4,39.1667,26.25,GRC,INT
710106274,1,2,73,7,39.1667,26.25,GRC,INT
710106275,1,1,10,1,24.5833,80.8333,IND,TUR
710106276,1,1,42,4,48.8667,2.33333,FRA,TUR
710106277,1,1,43,4,37.0,127.5,KOR,ISR
710106278,1,1,43,4,-37.8167,144.967,AUS,GBR
710106279,1,1,10,1,25.0,17.0,LBY,LKA
710106280,1,1,40,4,5.34111,-4.02806,CIV,USA
710106281,1,1,40,4,32.0,-5.0,MAR,USA
710106282,1,1,10,1,32.0,-5.0,MAR,USA
710106283,1,1,10,1,25.0,17.0,LBY,LKA
710106284,0,3,111,11,25.0,17.0,LBY,LKA
710106285,0,1,36,3,43.5992,39.7257,RUS,TUR
710106286,0,1,46,4,32.0,53.0,IRN,INT
710106287,0,1,46,4,42.1497,-74.9384,USA,INT
710106288,1,1,40,4,48.8667,2.33333,FRA,LKA
710106289,1,1,40,4,48.8667,2.33333,FRA,LKA
710106290,0,2,75,7,31.5,34.75,ISR,INT
710106291,0,2,75,7,31.5,34.75,ISR,INT
710106292,1,1,12,1,13.5,23.5,SDN,INT
710106293,1,1,20,2,31.5,34.75,ISR,INT
710106294,1,1,36,3,15.3547,44.2067,YEM,USA
710106295,1,1,40,4,15.3547,44.2067,YEM,USA
710106296,1,1,20,2,25.0167,74.7667,IND,INT
710106297,1,2,60,6,12.9833,77.5833,IND,IND
710106298,1,2,841,8,25.1833,85.5167,IND,INT
710106299,1,2,841,8,28.0167,63.4333,PAK,INT
710106300,0,4,193,19,28.0167,63.4333,PAK,INT
710106301,0,4,193,19,26.8167,69.4917,PAK,INT
710106302,1,1,20,2,20.5,84.4167,IND,IND
710106303,1,2,84,8,21.2833,72.9833,IND,IND
710106304,1,2,84,8,28.6,77.2,IND,IND
710106305,1,1,51,5,18.975,72.8258,IND,INT
710106306,1,3,143,14,18.975,72.8258,IND,INT
710106307,0,1,20,2,32.0,53.0,IRN,INT
710106308,1,1,214,2,-34.5875,-58.6725,ARG,INT
710106309,1,1,40,4,-34.5875,-58.6725,ARG,INT
710106310,1,1,40,4,-34.5875,-58.6725,ARG,INT
710106311,0,1,46,4,-34.5875,-58.6725,ARG,INT
710106312,0,1,46,4,32.0,53.0,IRN,INT
710106313,0,1,46,4,32.0,53.0,IRN,INT
710106314,0,2,841,8,32.0,53.0,IRN,INT
710106315,0,2,841,8,32.0,53.0,IRN,INT
710106316,0,1,36,3,-34.5875,-58.6725,ARG,INT
710106317,0,1,36,3,-34.5875,-58.6725,ARG,INT
710106318,0,1,42,4,8.0,-66.0,VEN,INT
710106319,0,1,42,4,8.0,-66.0,VEN,INT
710106320,0,3,120,12,-34.5875,-58.6725,ARG,INT
710106321,0,3,120,12,32.0,53.0,IRN,INT
710106322,0,4,174,17,-34.5875,-58.6725,ARG,INT
710106323,0,4,174,17,32.0,53.0,IRN,INT
710106324,1,2,80,8,55.95,-3.2,GBR,IRL
710106325,0,1,51,5,32.0,53.0,IRN,AUS
710106326,0,1,15,1,32.0,53.0,IRN,INT
710106327,0,1,42,4,8.0,-66.0,VEN,INT
710106328,1,1,332,3,35.75,51.5148,IRN,PAK
710106329,1,1,332,3,35.75,51.5148,IRN,PAK
710106330,1,3,120,12,35.75,51.5148,IRN,PAK
710106331,0,1,50,5,32.0,53.0,IRN,TUR
710106332,0,1,50,5,38.8951,-77.0364,USA,TUR
710106333,0,1,50,5,32.0,53.0,IRN,TUR
710106334,1,1,30,3,32.0,53.0,IRN,TUR
710106335,1,1,30,3,32.0,53.0,IRN,TUR
710106336,1,3,111,11,35.75,51.5148,IRN,ISR
710106337,1,3,111,11,35.75,51.5148,IRN,ISR
710106338,0,2,60,6,35.95,39.0167,SYR,TUR
710106339,0,2,60,6,32.0,53.0,IRN,TUR
710106340,0,2,60,6,32.0,53.0,IRN,TUR
710106341,0,1,50,5,32.0,53.0,IRN,TUR
710106342,0,1,50,5,38.8951,-77.0364,USA,TUR
710106343,0,1,50,5,32.0,53.0,IRN,TUR
710106344,1,3,111,11,39.059012,34.911546,TUR,TUR
710106345,0,1,42,4,8.0,-66.0,VEN,INT
710106346,0,1,31,3,32.0,53.0,IRN,INT
710106347,0,1,50,5,32.0,53.0,IRN,INT
710106348,1,1,30,3,32.0,53.0,IRN,TUR
710106349,1,1,43,4,35.75,51.5148,IRN,ISR
710106350,0,1,43,4,31.7667,35.2333,ISR,ISR
710106351,1,1,12,1,35.486,40.6572,SYR,INT
710106352,1,1,37,3,6.0,48.0,SOM,TUR
710106353,1,1,37,3,6.0,48.0,SOM,TUR
710106354,1,1,37,3,6.0,48.0,SOM,TUR
710106355,1,1,37,3,6.0,48.0,SOM,TUR
710106356,1,1,37,3,6.0,48.0,SOM,TUR
710106357,1,1,37,3,6.0,48.0,SOM,TUR
710106358,1,1,37,3,6.0,48.0,SOM,TUR
710106359,1,1,37,3,6.0,48.0,SOM,TUR
710106360,1,1,37,3,6.0,48.0,SOM,TUR
710106361,1,4,172,17,31.7667,35.2333,ISR,LBN
710106362,0,2,874,8,39.828175,-98.5795,USA,CAN
710106363,0,3,110,11,31.7667,35.2333,ISR,ISR
710106364,1,3,130,13,35.75,51.5148,IRN,ISR
710106365,0,1,40,4,31.7667,35.2333,ISR,ISR
710106366,0,1,40,4,31.7667,35.2333,ISR,ISR
710106367,0,1,40,4,35.0,38.0,SYR,ISR
710106368,1,1,10,1,31.7444,34.6809,ISR,USA
710106369,1,1,10,1,31.7444,34.6809,ISR,USA
710106370,0,2,874,8,39.828175,-98.5795,USA,CAN
710106371,1,1,51,5,34.0983,-118.32700000000001,USA,USA
710106372,0,1,10,1,38.1167,13.3667,ITA,USA
710106373,1,1,40,4,34.0,9.0,TUN,INT
710106374,1,1,51,5,18.4712,-77.9188,JAM,JAM
710106375,1,1,51,5,18.4712,-77.9188,JAM,JAM
710106376,0,1,10,1,27.8333,-81.717,USA,INT
710106377,0,1,10,1,22.0,-79.5,CUB,INT
710106378,0,1,10,1,27.8333,-81.717,USA,INT
710106379,0,1,40,4,22.0,-79.5,CUB,INT
710106380,0,1,40,4,52.0,20.0,POL,INT
710106381,1,3,141,14,31.7667,35.2333,ISR,ISR
710106382,1,4,173,17,31.7667,35.2333,ISR,ISR
710106383,1,3,141,14,31.95,35.9333,JOR,INT
710106384,1,1,42,4,38.8951,-77.0364,USA,USA
710106385,1,1,51,5,38.8951,-77.0364,USA,USA
710106386,1,2,60,6,38.8951,-77.0364,USA,USA
710106387,1,1,10,1,31.7444,34.6809,ISR,USA
710106388,1,3,130,13,24.6408,46.7728,SAU,PAK
710106389,0,1,51,5,31.95,35.9333,JOR,INT
710106390,1,2,71,7,7.073060000000001,125.613,PHL,PHL
710106391,1,2,71,7,35.0,105.0,CHN,PHL
710106392,1,2,71,7,36.0,138.0,JPN,PHL
710106393,0,2,71,7,36.0,138.0,JPN,INT
710106394,0,1,12,1,61.385,-152.268,USA,USA
710106395,0,1,14,1,61.385,-152.268,USA,USA
710106396,1,1,40,4,23.8528,89.0472,BGD,BGD
710106397,1,1,51,5,45.4167,-75.7,CAN,CAN
710106398,1,2,831,8,42.1497,-74.9384,USA,INT
710106399,0,3,100,10,27.0,30.0,EGY,INT
710106400,1,3,110,11,-29.6168,30.3928,ZAF,ZAF
710106401,0,4,190,19,18.5333,73.8667,IND,NZL
710106402,1,1,43,4,41.7222,-87.7323,USA,USA
710106403,1,1,10,1,38.1167,13.3667,ITA,USA
710106404,1,1,10,1,51.5,-0.116667,GBR,USA
710106405,0,3,100,10,27.0,30.0,EGY,INT
710106406,0,1,12,1,61.385,-152.268,USA,USA
710106407,0,1,20,2,51.1811,71.4278,KAZ,TUR
710106408,0,1,20,2,36.9081,30.6956,TUR,TUR
710106409,1,1,20,2,-2.26925,40.8991,KEN,INT
710106410,1,4,193,19,37.0,127.5,KOR,ISR
710106411,1,1,10,1,35.0,38.0,SYR,ISR
710106412,1,1,10,1,35.0,38.0,SYR,ISR
710106413,0,3,1014,10,31.95,35.9333,JOR,INT
710106414,1,1,51,5,18.975,72.8258,IND,INT
710106415,1,3,143,14,18.975,72.8258,IND,INT
710106416,1,1,20,2,43.4108,-71.5653,USA,USA
710106417,1,4,190,19,24.6408,46.7728,SAU,TUR
710106418,1,4,190,19,33.833333,35.833333,LBN,TUR
710106419,1,2,831,8,35.95,39.0167,SYR,TUR
710106420,1,2,831,8,33.833333,35.833333,LBN,TUR
710106421,1,2,831,8,38.8951,-77.0364,USA,TUR
710106422,1,1,31,3,48.8667,2.33333,FRA,LKA
710106423,1,1,31,3,52.35,14.55,DEU,LKA
710106424,0,3,112,11,25.0,17.0,LBY,LKA
710106425,1,1,31,3,52.35,14.55,DEU,LKA
710106426,0,1,36,3,35.2912,-86.0653,USA,USA
710106427,1,1,40,4,35.2912,-86.0653,USA,USA
710106428,1,1,40,4,38.8951,-77.0364,USA,USA
710106429,0,1,40,4,38.8951,-77.0364,USA,USA
710106430,0,1,42,4,35.2912,-86.0653,USA,USA
710106431,1,2,71,7,51.5,10.5,DEU,USA
710106432,0,2,833,8,20.0,77.0,IND,IND
710106433,0,2,90,9,38.889,-77.0003,USA,USA
710106434,0,3,1014,10,10.3997,-75.5144,COL,COL
710106435,0,3,120,12,10.3997,-75.5144,COL,COL
710106436,1,1,43,4,36.7631,3.05056,DZA,ESH
710106437,1,1,43,4,36.7631,3.05056,DZA,ESH
710106438,1,1,43,4,27.6711,-8.14744,DZA,ESH
710106439,1,1,43,4,36.7631,3.05056,DZA,ESH
710106440,1,1,10,1,6.45306,3.39583,NGA,NGA
710106441,1,1,40,4,35.2912,-86.0653,USA,USA
710106442,0,1,46,4,20.0,77.0,IND,LKA
710106443,1,2,71,7,35.2912,-86.0653,USA,USA
710106444,1,3,112,11,17.3753,78.4744,IND,IND
710106445,1,4,186,18,19.0,-72.416667,HTI,INT
710106446,0,3,1014,10,10.3997,-75.5144,COL,COL
710106447,0,4,190,19,39.7394,26.7031,TUR,TUR
710106449,1,1,40,4,35.2912,-86.0653,USA,USA
710106450,1,1,40,4,35.2912,-86.0653,USA,USA
710106451,0,1,20,2,38.8951,-77.0364,USA,USA
710106452,0,1,20,2,38.8951,-77.0364,USA,USA
710106453,0,2,70,7,7.2955,80.6356,LKA,LKA
710106454,0,4,172,17,7.2955,80.6356,LKA,LKA
710106455,0,4,193,19,7.2955,80.6356,LKA,LKA
710106456,1,1,43,4,6.931939999999999,79.8478,LKA,LKA
710106457,1,1,43,4,7.2955,80.6356,LKA,LKA
710106458,1,1,46,4,6.931939999999999,79.8478,LKA,LKA
710106459,1,1,50,5,6.931939999999999,79.8478,LKA,LKA
710106460,1,1,36,3,7.0,81.0,LKA,LKA
710106461,1,1,54,5,7.0,81.0,LKA,LKA
710106462,1,1,54,5,7.0,81.0,LKA,LKA
710106463,1,1,42,4,6.931939999999999,79.8478,LKA,LKA
710106464,1,1,46,4,6.931939999999999,79.8478,LKA,LKA
710106465,1,1,36,3,7.0,81.0,LKA,LKA
710106466,1,1,36,3,7.0,81.0,LKA,LKA
710106467,1,1,42,4,32.0,-5.0,MAR,USA
710106468,1,1,43,4,46.0,2.0,FRA,USA
710106469,1,1,43,4,32.0,-5.0,MAR,USA
710106470,1,1,42,4,33.7712,-111.38799999999999,USA,CAN
710106471,1,1,10,1,28.6,-111.383,MEX,INT
710106472,1,1,10,1,40.3032,37.8735,TUR,TUR
710106473,0,1,10,1,-21.1,55.6,REU,CAN
710106474,1,1,30,3,27.0,30.0,EGY,INT
710106475,0,1,36,3,44.98,-93.2638,USA,USA
710106476,0,1,36,3,33.0,66.0,AFG,USA
710106477,1,1,41,4,12.433,8.515410000000001,NGA,NGA
710106478,0,2,60,6,-21.1,55.6,REU,CAN
710106479,0,2,84,8,-41.3,174.783,NZL,NZL
710106480,1,2,84,8,28.6,-111.383,MEX,INT
710106481,0,3,133,13,25.0167,74.7667,IND,INT
710106484,1,1,30,3,27.0,30.0,EGY,INT
710106485,0,2,84,8,55.7522,37.6156,RUS,INT
710106486,1,1,42,4,28.6,-111.383,MEX,INT
710106487,1,1,51,5,28.6,-111.383,MEX,INT
710106488,1,1,12,1,9.0,-80.0,PAN,MLT
710106489,0,2,84,8,-41.3,174.783,NZL,NZL
710106490,0,1,20,2,44.98,-93.2638,USA,USA
710106491,1,1,20,2,39.828175,-98.5795,USA,CAN
710106492,0,3,133,13,25.0167,74.7667,IND,INT
710106493,1,1,43,4,28.6,-111.383,MEX,INT
710106494,1,1,10,1,16.45,120.55,PHL,INT
710106495,1,1,10,1,31.105999999999998,-97.6475,USA,USA
710106496,1,1,15,1,31.105999999999998,-97.6475,USA,USA
710106497,1,1,51,5,51.5,-0.13333299999999998,GBR,PAK
710106498,1,2,60,6,37.8044,-122.271,USA,USA
710106499,0,4,192,19,10.2676,13.2644,NGA,LKA
710106500,1,1,51,5,51.5,-0.13333299999999998,GBR,PAK
710106501,0,2,80,8,31.95,35.9333,JOR,INT
710106502,0,1,42,4,14.5272,121.042,PHL,INT
710106503,0,1,42,4,14.5333,121.06700000000001,PHL,INT
710106504,1,1,51,5,38.468,-80.9696,USA,INT
710106505,1,2,60,6,37.8044,-122.271,USA,USA
710106506,1,2,70,7,30.5669,-95.1669,USA,USA
710106507,0,1,46,4,43.5992,39.7257,RUS,TUR
710106508,0,1,40,4,43.5992,39.7257,RUS,TUR
710106509,0,1,46,4,43.5992,39.7257,RUS,TUR
710106510,0,3,120,12,40.4,-3.68333,ESP,GBR
710106511,1,1,45,4,40.3363,-89.0022,USA,INT
710106512,0,1,43,4,51.5,-0.116667,GBR,TUR
710106513,0,1,43,4,51.5,-0.116667,GBR,TUR
710106516,0,1,42,4,48.8667,2.33333,FRA,LKA
710106517,0,1,42,4,52.35,14.55,DEU,LKA
710106518,0,1,42,4,52.35,14.55,DEU,LKA
710106519,1,1,43,4,6.931939999999999,79.8478,LKA,LKA
710106520,1,1,46,4,6.931939999999999,79.8478,LKA,LKA
710106521,0,1,10,1,41.1177,36.1917,TUR,TUR
710106522,0,1,10,1,41.1177,36.1917,TUR,TUR
710106523,1,3,112,11,58.6,16.1833,SWE,TUR
710106524,1,3,114,11,58.6,16.1833,SWE,TUR
710106525,0,3,120,12,27.0,30.0,EGY,INT
710106526,0,1,15,1,32.0,53.0,IRN,INT
710106527,0,1,15,1,32.0,53.0,IRN,INT
710106528,0,2,71,7,20.0,77.0,IND,INT
710106529,0,3,110,11,40.3032,37.8735,TUR,TUR
710106530,1,1,43,4,7.7666699999999995,4.566669999999999,NGA,NGA
710106531,1,1,43,4,7.53333,4.05,NGA,NGA
710106532,1,4,173,17,10.0,8.0,NGA,IND
710106533,1,1,43,4,10.0,8.0,NGA,NGA
710106534,1,4,173,17,10.0,8.0,NGA,IND
710106535,0,4,182,18,11.4833,10.9667,NGA,LKA
710106536,1,4,173,17,28.6667,77.2167,IND,IND
710106537,1,4,173,17,28.6667,77.2167,IND,IND
710106538,0,4,190,19,11.4833,10.9667,NGA,LKA
710106539,0,4,190,19,10.2676,13.2644,NGA,LKA
710106540,0,4,192,19,11.4833,10.9667,NGA,LKA
710106541,0,4,192,19,10.2676,13.2644,NGA,LKA
710106542,1,1,20,2,9.08333,7.53333,NGA,NGA
710106543,1,1,51,5,9.08333,7.53333,NGA,NGA
710106544,0,4,1831,18,11.4833,10.9667,NGA,LKA
710106545,0,4,190,19,11.4833,10.9667,NGA,LKA
710106546,1,1,10,1,6.45306,3.39583,NGA,NGA
710106547,0,2,80,8,7.53333,4.05,NGA,NGA
710106548,1,1,43,4,10.0,8.0,NGA,NGA
710106549,0,4,182,18,11.4833,10.9667,NGA,LKA
710106551,0,1,40,4,39.1667,26.25,GRC,INT
710106552,0,1,40,4,39.1667,26.25,GRC,INT
710106553,0,1,43,4,8.0,-66.0,VEN,INT
710106554,0,1,43,4,32.0,53.0,IRN,INT
710106555,0,1,43,4,8.0,-66.0,VEN,INT
710106556,0,1,43,4,8.0,-66.0,VEN,INT
710106557,1,1,43,4,59.9167,10.75,NOR,FRA
710106558,1,1,51,5,-37.8167,144.967,AUS,AUS
710106559,1,1,51,5,-37.65,145.1,AUS,AUS
710106560,0,1,10,1,-8.3429,115.507,IDN,NZL
710106561,0,1,10,1,-36.75,174.583,NZL,NZL
710106562,1,1,32,3,-37.8833,178.333,NZL,NZL
710106563,0,1,32,3,-38.0,178.167,NZL,NZL
710106564,0,1,32,3,-38.6533,178.00400000000002,NZL,NZL
710106565,0,2,80,8,-37.8833,178.333,NZL,NZL
710106566,1,2,80,8,-38.0,178.167,NZL,NZL
710106567,1,1,42,4,-36.75,174.583,NZL,NZL
710106568,1,1,42,4,39.828175,-98.5795,USA,NZL
710106569,1,3,112,11,-41.3,174.783,NZL,NZL
710106570,0,1,10,1,-7.1046,112.337,IDN,NZL
710106571,0,3,133,13,46.1956,6.14811,CHE,USA
710106572,1,3,112,11,45.4167,-75.7,CAN,INT
710106573,1,1,42,4,37.0,127.5,KOR,ISR
710106574,1,4,192,19,37.0,127.5,KOR,ISR
710106575,0,3,111,11,45.4167,-75.7,CAN,INT
710106576,0,4,193,19,28.0167,63.4333,PAK,INT
710106577,0,4,193,19,26.8167,69.4917,PAK,INT
710106578,1,4,160,16,33.7,73.1667,PAK,USA
710106579,0,1,10,1,25.1833,85.5167,IND,INT
710106580,0,1,10,1,28.0167,63.4333,PAK,INT
710106581,0,1,10,1,26.8167,69.4917,PAK,INT
710106582,1,2,831,8,33.6,73.0667,PAK,INT
710106583,1,1,40,4,33.7,73.1667,PAK,IND
710106584,0,1,43,4,14.5272,121.042,PHL,INT
710106585,0,1,43,4,14.5833,121.0,PHL,INT
710106586,0,1,43,4,14.5272,121.042,PHL,INT
710106587,1,2,71,7,14.5272,121.042,PHL,INT
710106588,0,1,43,4,14.5333,121.06700000000001,PHL,INT
710106589,0,1,43,4,14.5272,121.042,PHL,INT
710106590,1,3,100,10,14.6058,121.06200000000001,PHL,INT
710106591,1,2,71,7,14.5272,121.042,PHL,INT
710106592,1,1,10,1,16.45,120.55,PHL,INT
710106593,1,1,10,1,16.45,120.55,PHL,INT
710106594,1,3,111,11,-37.8167,144.967,AUS,AUS
710106595,1,3,111,11,-2.0729,146.937,PNG,AUS
710106596,0,1,51,5,22.0,-79.5,CUB,INT
710106597,0,1,51,5,52.0,20.0,POL,INT
710106598,0,1,10,1,24.5557,-81.7826,USA,INT
710106599,0,1,10,1,60.0,100.0,RUS,INT
710106600,0,1,40,4,22.0,-79.5,CUB,INT
710106601,0,1,40,4,52.0,20.0,POL,INT
710106602,0,1,51,5,24.5557,-81.7826,USA,INT
710106603,0,1,51,5,22.0,-79.5,CUB,INT
710106604,0,1,51,5,52.0,20.0,POL,INT
710106605,1,1,42,4,41.3833,2.1833299999999998,ESP,GHA
710106606,0,4,160,16,-35.2833,149.217,AUS,AUS
710106607,0,4,160,16,-2.0729,146.937,PNG,AUS
710106608,0,2,73,7,52.35,14.55,DEU,LKA
710106609,0,3,112,11,25.2867,51.5333,QAT,TUR
710106610,0,3,112,11,25.2867,51.5333,QAT,TUR
710106611,1,1,211,2,25.2867,51.5333,QAT,TUR
710106612,1,1,211,2,25.2867,51.5333,QAT,TUR
710106613,1,1,211,2,25.2867,51.5333,QAT,TUR
710106614,1,1,51,5,40.8558,26.6303,TUR,TUR
710106615,1,1,51,5,40.8558,26.6303,TUR,TUR
710106616,0,1,12,1,39.828175,-98.5795,USA,CAN
710106617,0,1,20,2,46.0,25.0,ROU,INT
710106618,0,1,20,2,38.468,-80.9696,USA,INT
710106619,0,4,193,19,29.3889,76.9681,IND,INT
710106620,1,4,190,19,6.29139,-75.5361,COL,COL
710106621,1,4,190,19,1.61253,-74.9951,COL,COL
710106622,0,4,1831,18,10.2676,13.2644,NGA,LKA
710106623,0,4,1831,18,10.2676,13.2644,NGA,LKA
710106624,1,1,43,4,39.828175,-98.5795,USA,NGA
710106625,1,3,114,11,39.1667,26.25,GRC,INT
710106626,1,3,114,11,35.486,40.6572,SYR,INT
710106627,1,3,111,11,-37.8167,144.967,AUS,AUS
710106628,0,2,80,8,39.828175,-98.5795,USA,INT
710106629,0,3,120,12,7.2955,80.6356,LKA,LKA
710106630,1,1,51,5,-17.8178,31.0447,ZWE,ZWE
710106631,0,1,10,1,55.7522,37.6156,RUS,INT
710106632,1,1,17,1,55.7522,37.6156,RUS,IND
710106633,1,1,17,1,20.0,77.0,IND,IND
710106634,0,1,231,2,55.7522,37.6156,RUS,INT
710106635,0,1,42,4,51.7994,133.018,RUS,INT
710106636,1,1,54,5,55.7522,37.6156,RUS,IND
710106637,0,1,36,3,39.059012,34.911546,TUR,TUR
710106638,1,3,120,12,55.7522,37.6156,RUS,TUR
710106639,0,1,50,5,38.8951,-77.0364,USA,TUR
710106640,0,1,50,5,32.0,53.0,IRN,TUR
710106641,0,1,50,5,32.0,53.0,IRN,TUR
710106642,0,1,40,4,43.5992,39.7257,RUS,TUR
710106643,0,1,46,4,43.5992,39.7257,RUS,TUR
710106644,1,3,111,11,55.7522,37.6156,RUS,INT
